,Date,Holiday,SiteId
717,2016-08-01,National Holiday,29
718,2016-12-25,Christmas Day,29
719,2016-12-26,Boxing Day,29
720,2017-01-01,New year,29
721,2017-01-02,Berchtold's Day,29
722,2017-04-14,Good Friday,29
723,2017-04-16,Easter Sunday,29
724,2017-04-17,Easter Monday,29
725,2017-05-01,Labour Day,29
726,2017-05-25,Ascension Thursday,29
727,2017-06-04,Whit Sunday,29
728,2017-06-05,Whit Monday,29
729,2017-08-01,National Holiday,29
730,2017-12-25,Christmas Day,29
731,2017-12-26,Boxing Day,29
732,2015-01-01,New year,29
733,2015-01-02,Berchtold's Day,29
734,2015-04-03,Good Friday,29
735,2015-04-05,Easter Sunday,29
736,2015-04-06,Easter Monday,29
737,2015-05-01,Labour Day,29
738,2015-05-14,Ascension Thursday,29
739,2015-05-24,Whit Sunday,29
740,2015-05-25,Whit Monday,29
741,2015-08-01,National Holiday,29
742,2015-12-25,Christmas Day,29
743,2015-12-26,Boxing Day,29
744,2016-01-01,New year,32
745,2016-03-28,Easter Monday,32
746,2016-05-01,Labour Day,32
747,2016-05-05,Ascension Thursday,32
748,2016-05-08,Victory in Europe Day,32
749,2016-05-16,Whit Monday,32
750,2016-07-14,Bastille Day,32
751,2016-08-15,Assumption of Mary to Heaven,32
752,2016-11-01,All Saints Day,32
753,2016-11-11,Armistice Day,32
754,2016-12-25,Christmas Day,32
755,2017-01-01,New year,32
756,2017-04-17,Easter Monday,32
757,2017-05-01,Labour Day,32
758,2017-05-08,Victory in Europe Day,32
759,2017-05-25,Ascension Thursday,32
760,2017-06-05,Whit Monday,32
761,2017-07-14,Bastille Day,32
762,2017-08-15,Assumption of Mary to Heaven,32
763,2017-11-01,All Saints Day,32
764,2017-11-11,Armistice Day,32
765,2017-12-25,Christmas Day,32
766,2015-01-01,New year,32
767,2015-04-06,Easter Monday,32
768,2015-05-01,Labour Day,32
769,2015-05-08,Victory in Europe Day,32
770,2015-05-14,Ascension Thursday,32
771,2015-05-25,Whit Monday,32
772,2015-07-14,Bastille Day,32
773,2015-08-15,Assumption of Mary to Heaven,32
774,2015-11-01,All Saints Day,32
775,2015-11-11,Armistice Day,32
776,2015-12-25,Christmas Day,32
777,2016-01-01,New year,33
778,2016-03-28,Easter Monday,33
779,2016-05-01,Labour Day,33
780,2016-05-05,Ascension Thursday,33
781,2016-05-08,Victory in Europe Day,33
782,2016-05-16,Whit Monday,33
783,2016-07-14,Bastille Day,33
784,2016-08-15,Assumption of Mary to Heaven,33
785,2016-11-01,All Saints Day,33
786,2016-11-11,Armistice Day,33
787,2016-12-25,Christmas Day,33
788,2017-01-01,New year,33
789,2017-04-17,Easter Monday,33
790,2017-05-01,Labour Day,33
791,2017-05-08,Victory in Europe Day,33
792,2017-05-25,Ascension Thursday,33
793,2017-06-05,Whit Monday,33
794,2017-07-14,Bastille Day,33
795,2017-08-15,Assumption of Mary to Heaven,33
796,2017-11-01,All Saints Day,33
797,2017-11-11,Armistice Day,33
798,2017-12-25,Christmas Day,33
799,2014-01-01,New year,33
800,2014-04-21,Easter Monday,33
801,2014-05-01,Labour Day,33
802,2014-05-08,Victory in Europe Day,33
803,2014-05-29,Ascension Thursday,33
804,2014-06-09,Whit Monday,33
805,2014-07-14,Bastille Day,33
806,2014-08-15,Assumption of Mary to Heaven,33
807,2014-11-01,All Saints Day,33
808,2014-11-11,Armistice Day,33
809,2014-12-25,Christmas Day,33
810,2015-01-01,New year,33
811,2015-04-06,Easter Monday,33
812,2015-05-01,Labour Day,33
813,2015-05-08,Victory in Europe Day,33
814,2015-05-14,Ascension Thursday,33
815,2015-05-25,Whit Monday,33
816,2015-07-14,Bastille Day,33
817,2015-08-15,Assumption of Mary to Heaven,33
818,2015-11-01,All Saints Day,33
819,2015-11-11,Armistice Day,33
820,2015-12-25,Christmas Day,33
821,2016-01-01,New year,34
822,2016-03-28,Easter Monday,34
823,2016-05-01,Labour Day,34
824,2016-05-05,Ascension Thursday,34
825,2016-05-08,Victory in Europe Day,34
826,2016-05-16,Whit Monday,34
827,2016-07-14,Bastille Day,34
828,2016-08-15,Assumption of Mary to Heaven,34
829,2016-11-01,All Saints Day,34
830,2016-11-11,Armistice Day,34
831,2016-12-25,Christmas Day,34
832,2017-01-01,New year,34
833,2017-04-17,Easter Monday,34
834,2017-05-01,Labour Day,34
835,2017-05-08,Victory in Europe Day,34
836,2017-05-25,Ascension Thursday,34
837,2017-06-05,Whit Monday,34
838,2017-07-14,Bastille Day,34
839,2017-08-15,Assumption of Mary to Heaven,34
840,2017-11-01,All Saints Day,34
841,2017-11-11,Armistice Day,34
842,2017-12-25,Christmas Day,34
843,2015-01-01,New year,34
844,2015-04-06,Easter Monday,34
845,2015-05-01,Labour Day,34
846,2015-05-08,Victory in Europe Day,34
847,2015-05-14,Ascension Thursday,34
848,2015-05-25,Whit Monday,34
849,2015-07-14,Bastille Day,34
850,2015-08-15,Assumption of Mary to Heaven,34
851,2015-11-01,All Saints Day,34
852,2015-11-11,Armistice Day,34
853,2015-12-25,Christmas Day,34
854,2016-01-01,New year,39
855,2016-03-28,Easter Monday,39
856,2016-05-01,Labour Day,39
857,2016-05-05,Ascension Thursday,39
858,2016-05-08,Victory in Europe Day,39
859,2016-05-16,Whit Monday,39
860,2016-07-14,Bastille Day,39
861,2016-08-15,Assumption of Mary to Heaven,39
862,2016-11-01,All Saints Day,39
863,2016-11-11,Armistice Day,39
864,2016-12-25,Christmas Day,39
865,2017-01-01,New year,39
866,2017-04-17,Easter Monday,39
867,2017-05-01,Labour Day,39
868,2017-05-08,Victory in Europe Day,39
869,2017-05-25,Ascension Thursday,39
870,2017-06-05,Whit Monday,39
871,2017-07-14,Bastille Day,39
872,2017-08-15,Assumption of Mary to Heaven,39
873,2017-11-01,All Saints Day,39
874,2017-11-11,Armistice Day,39
875,2017-12-25,Christmas Day,39
876,2015-01-01,New year,39
877,2015-04-06,Easter Monday,39
878,2015-05-01,Labour Day,39
879,2015-05-08,Victory in Europe Day,39
880,2015-05-14,Ascension Thursday,39
881,2015-05-25,Whit Monday,39
882,2015-07-14,Bastille Day,39
883,2015-08-15,Assumption of Mary to Heaven,39
884,2015-11-01,All Saints Day,39
885,2015-11-11,Armistice Day,39
886,2015-12-25,Christmas Day,39
887,2016-01-01,New year,40
888,2016-03-28,Easter Monday,40
889,2016-05-01,Labour Day,40
890,2016-05-05,Ascension Thursday,40
891,2016-05-08,Victory in Europe Day,40
892,2016-05-16,Whit Monday,40
893,2016-07-14,Bastille Day,40
894,2016-08-15,Assumption of Mary to Heaven,40
895,2016-11-01,All Saints Day,40
896,2016-11-11,Armistice Day,40
897,2016-12-25,Christmas Day,40
898,2017-01-01,New year,40
899,2017-04-17,Easter Monday,40
900,2017-05-01,Labour Day,40
901,2017-05-08,Victory in Europe Day,40
902,2017-05-25,Ascension Thursday,40
903,2017-06-05,Whit Monday,40
904,2017-07-14,Bastille Day,40
905,2017-08-15,Assumption of Mary to Heaven,40
906,2017-11-01,All Saints Day,40
907,2017-11-11,Armistice Day,40
908,2017-12-25,Christmas Day,40
909,2015-01-01,New year,40
910,2015-04-06,Easter Monday,40
911,2015-05-01,Labour Day,40
912,2015-05-08,Victory in Europe Day,40
913,2015-05-14,Ascension Thursday,40
914,2015-05-25,Whit Monday,40
915,2015-07-14,Bastille Day,40
916,2015-08-15,Assumption of Mary to Heaven,40
917,2015-11-01,All Saints Day,40
918,2015-11-11,Armistice Day,40
919,2015-12-25,Christmas Day,40
920,2016-01-01,New year,42
921,2016-01-06,Epiphany,42
922,2016-03-28,Easter Monday,42
923,2016-04-25,Liberation Day,42
924,2016-05-01,International Workers' Day,42
925,2016-06-02,Republic Day,42
926,2016-08-15,Assumption of Mary to Heaven,42
927,2016-11-01,All Saints Day,42
928,2016-12-08,Immaculate Conception,42
929,2016-12-25,Christmas Day,42
930,2016-12-26,St Stephen's Day,42
931,2017-01-01,New year,42
932,2017-01-06,Epiphany,42
933,2017-04-17,Easter Monday,42
934,2017-04-25,Liberation Day,42
935,2017-05-01,International Workers' Day,42
936,2017-06-02,Republic Day,42
937,2017-08-15,Assumption of Mary to Heaven,42
938,2017-11-01,All Saints Day,42
939,2017-12-08,Immaculate Conception,42
940,2017-12-25,Christmas Day,42
941,2017-12-26,St Stephen's Day,42
942,2015-01-01,New year,42
943,2015-01-06,Epiphany,42
944,2015-04-06,Easter Monday,42
945,2015-04-25,Liberation Day,42
946,2015-05-01,International Workers' Day,42
947,2015-06-02,Republic Day,42
948,2015-08-15,Assumption of Mary to Heaven,42
949,2015-11-01,All Saints Day,42
950,2015-12-08,Immaculate Conception,42
951,2015-12-25,Christmas Day,42
952,2015-12-26,St Stephen's Day,42
953,2016-01-01,New year,43
954,2016-02-09,Entrudo,43
955,2016-03-25,Good Friday,43
956,2016-03-27,Easter Sunday,43
957,2016-04-25,Dia da Liberdade,43
958,2016-05-01,Dia do Trabalhador,43
959,2016-06-10,Dia de Portugal,43
960,2016-08-15,Assunção de Nossa Senhora,43
961,2016-12-08,Imaculada Conceição,43
962,2016-12-25,Christmas Day,43
963,2017-01-01,New year,43
964,2017-02-28,Entrudo,43
965,2017-04-14,Good Friday,43
966,2017-04-16,Easter Sunday,43
967,2017-04-25,Dia da Liberdade,43
968,2017-05-01,Dia do Trabalhador,43
969,2017-06-10,Dia de Portugal,43
970,2017-08-15,Assunção de Nossa Senhora,43
971,2017-12-08,Imaculada Conceição,43
972,2017-12-25,Christmas Day,43
973,2015-01-01,New year,43
974,2015-02-17,Entrudo,43
975,2015-04-03,Good Friday,43
976,2015-04-05,Easter Sunday,43
977,2015-04-25,Dia da Liberdade,43
978,2015-05-01,Dia do Trabalhador,43
979,2015-06-10,Dia de Portugal,43
980,2015-08-15,Assunção de Nossa Senhora,43
981,2015-12-08,Imaculada Conceição,43
982,2015-12-25,Christmas Day,43
983,2016-01-01,New year,44
984,2016-01-06,Epiphany,44
985,2016-03-28,Easter Monday,44
986,2016-04-25,Liberation Day,44
987,2016-05-01,International Workers' Day,44
988,2016-06-02,Republic Day,44
989,2016-08-15,Assumption of Mary to Heaven,44
990,2016-11-01,All Saints Day,44
991,2016-12-08,Immaculate Conception,44
992,2016-12-25,Christmas Day,44
993,2016-12-26,St Stephen's Day,44
994,2017-01-01,New year,44
995,2017-01-06,Epiphany,44
996,2017-04-17,Easter Monday,44
997,2017-04-25,Liberation Day,44
998,2017-05-01,International Workers' Day,44
999,2017-06-02,Republic Day,44
1000,2017-08-15,Assumption of Mary to Heaven,44
1001,2017-11-01,All Saints Day,44
1002,2017-12-08,Immaculate Conception,44
1003,2017-12-25,Christmas Day,44
1004,2017-12-26,St Stephen's Day,44
1005,2015-01-01,New year,44
1006,2015-01-06,Epiphany,44
1007,2015-04-06,Easter Monday,44
1008,2015-04-25,Liberation Day,44
1009,2015-05-01,International Workers' Day,44
1010,2015-06-02,Republic Day,44
1011,2015-08-15,Assumption of Mary to Heaven,44
1012,2015-11-01,All Saints Day,44
1013,2015-12-08,Immaculate Conception,44
1014,2015-12-25,Christmas Day,44
1015,2015-12-26,St Stephen's Day,44
1016,2016-01-01,New year,45
1017,2016-01-06,Epiphany,45
1018,2016-03-28,Easter Monday,45
1019,2016-04-25,Liberation Day,45
1020,2016-05-01,International Workers' Day,45
1021,2016-06-02,Republic Day,45
1022,2016-08-15,Assumption of Mary to Heaven,45
1023,2016-11-01,All Saints Day,45
1024,2016-12-08,Immaculate Conception,45
1025,2016-12-25,Christmas Day,45
1026,2016-12-26,St Stephen's Day,45
1027,2017-01-01,New year,45
1028,2017-01-06,Epiphany,45
1029,2017-04-17,Easter Monday,45
1030,2017-04-25,Liberation Day,45
1031,2017-05-01,International Workers' Day,45
1032,2017-06-02,Republic Day,45
1033,2017-08-15,Assumption of Mary to Heaven,45
1034,2017-11-01,All Saints Day,45
1035,2017-12-08,Immaculate Conception,45
1036,2017-12-25,Christmas Day,45
1037,2017-12-26,St Stephen's Day,45
1038,2015-01-01,New year,45
1039,2015-01-06,Epiphany,45
1040,2015-04-06,Easter Monday,45
1041,2015-04-25,Liberation Day,45
1042,2015-05-01,International Workers' Day,45
1043,2015-06-02,Republic Day,45
1044,2015-08-15,Assumption of Mary to Heaven,45
1045,2015-11-01,All Saints Day,45
1046,2015-12-08,Immaculate Conception,45
1047,2015-12-25,Christmas Day,45
1048,2015-12-26,St Stephen's Day,45
1049,2016-01-01,New year,46
1050,2016-01-06,Epiphany,46
1051,2016-03-28,Easter Monday,46
1052,2016-04-25,Liberation Day,46
1053,2016-05-01,International Workers' Day,46
1054,2016-06-02,Republic Day,46
1055,2016-08-15,Assumption of Mary to Heaven,46
1056,2016-11-01,All Saints Day,46
1057,2016-12-08,Immaculate Conception,46
1058,2016-12-25,Christmas Day,46
1059,2016-12-26,St Stephen's Day,46
1060,2017-01-01,New year,46
1061,2017-01-06,Epiphany,46
1062,2017-04-17,Easter Monday,46
1063,2017-04-25,Liberation Day,46
1064,2017-05-01,International Workers' Day,46
1065,2017-06-02,Republic Day,46
1066,2017-08-15,Assumption of Mary to Heaven,46
1067,2017-11-01,All Saints Day,46
1068,2017-12-08,Immaculate Conception,46
1069,2017-12-25,Christmas Day,46
1070,2017-12-26,St Stephen's Day,46
1071,2016-01-01,New year,47
1072,2016-01-06,Epiphany,47
1073,2016-03-28,Easter Monday,47
1074,2016-04-25,Liberation Day,47
1075,2016-05-01,International Workers' Day,47
1076,2016-06-02,Republic Day,47
1077,2016-08-15,Assumption of Mary to Heaven,47
1078,2016-11-01,All Saints Day,47
1079,2016-12-08,Immaculate Conception,47
1080,2016-12-25,Christmas Day,47
1081,2016-12-26,St Stephen's Day,47
1082,2017-01-01,New year,47
1083,2017-01-06,Epiphany,47
1084,2017-04-17,Easter Monday,47
1085,2017-04-25,Liberation Day,47
1086,2017-05-01,International Workers' Day,47
1087,2017-06-02,Republic Day,47
1088,2017-08-15,Assumption of Mary to Heaven,47
1089,2017-11-01,All Saints Day,47
1090,2017-12-08,Immaculate Conception,47
1091,2017-12-25,Christmas Day,47
1092,2017-12-26,St Stephen's Day,47
1093,2015-01-01,New year,47
1094,2015-01-06,Epiphany,47
1095,2015-04-06,Easter Monday,47
1096,2015-04-25,Liberation Day,47
1097,2015-05-01,International Workers' Day,47
1098,2015-06-02,Republic Day,47
1099,2015-08-15,Assumption of Mary to Heaven,47
1100,2015-11-01,All Saints Day,47
1101,2015-12-08,Immaculate Conception,47
1102,2015-12-25,Christmas Day,47
1103,2015-12-26,St Stephen's Day,47
1104,2016-01-01,New year,48
1105,2016-01-06,Epiphany,48
1106,2016-03-28,Easter Monday,48
1107,2016-04-25,Liberation Day,48
1108,2016-05-01,International Workers' Day,48
1109,2016-06-02,Republic Day,48
1110,2016-08-15,Assumption of Mary to Heaven,48
1111,2016-11-01,All Saints Day,48
1112,2016-12-08,Immaculate Conception,48
1113,2016-12-25,Christmas Day,48
1114,2016-12-26,St Stephen's Day,48
1115,2017-01-01,New year,48
1116,2017-01-06,Epiphany,48
1117,2017-04-17,Easter Monday,48
1118,2017-04-25,Liberation Day,48
1119,2017-05-01,International Workers' Day,48
1120,2017-06-02,Republic Day,48
1121,2017-08-15,Assumption of Mary to Heaven,48
1122,2017-11-01,All Saints Day,48
1123,2017-12-08,Immaculate Conception,48
1124,2017-12-25,Christmas Day,48
1125,2017-12-26,St Stephen's Day,48
1126,2015-01-01,New year,48
1127,2015-01-06,Epiphany,48
1128,2015-04-06,Easter Monday,48
1129,2015-04-25,Liberation Day,48
1130,2015-05-01,International Workers' Day,48
1131,2015-06-02,Republic Day,48
1132,2015-08-15,Assumption of Mary to Heaven,48
1133,2015-11-01,All Saints Day,48
1134,2015-12-08,Immaculate Conception,48
1135,2015-12-25,Christmas Day,48
1136,2015-12-26,St Stephen's Day,48
1137,2016-01-01,New year,49
1138,2016-01-06,Epiphany,49
1139,2016-03-28,Easter Monday,49
1140,2016-04-25,Liberation Day,49
1141,2016-05-01,International Workers' Day,49
1142,2016-06-02,Republic Day,49
1143,2016-08-15,Assumption of Mary to Heaven,49
1144,2016-11-01,All Saints Day,49
1145,2016-12-08,Immaculate Conception,49
1146,2016-12-25,Christmas Day,49
1147,2016-12-26,St Stephen's Day,49
1148,2017-01-01,New year,49
1149,2017-01-06,Epiphany,49
1150,2017-04-17,Easter Monday,49
1151,2017-04-25,Liberation Day,49
1152,2017-05-01,International Workers' Day,49
1153,2017-06-02,Republic Day,49
1154,2017-08-15,Assumption of Mary to Heaven,49
1155,2017-11-01,All Saints Day,49
1156,2017-12-08,Immaculate Conception,49
1157,2017-12-25,Christmas Day,49
1158,2017-12-26,St Stephen's Day,49
1159,2015-01-01,New year,49
1160,2015-01-06,Epiphany,49
1161,2015-04-06,Easter Monday,49
1162,2015-04-25,Liberation Day,49
1163,2015-05-01,International Workers' Day,49
1164,2015-06-02,Republic Day,49
1165,2015-08-15,Assumption of Mary to Heaven,49
1166,2015-11-01,All Saints Day,49
1167,2015-12-08,Immaculate Conception,49
1168,2015-12-25,Christmas Day,49
1169,2015-12-26,St Stephen's Day,49
1170,2016-01-01,New year,50
1171,2016-01-06,Epiphany,50
1172,2016-03-28,Easter Monday,50
1173,2016-04-25,Liberation Day,50
1174,2016-05-01,International Workers' Day,50
1175,2016-06-02,Republic Day,50
1176,2016-08-15,Assumption of Mary to Heaven,50
1177,2016-11-01,All Saints Day,50
1178,2016-12-08,Immaculate Conception,50
1179,2016-12-25,Christmas Day,50
1180,2016-12-26,St Stephen's Day,50
1181,2017-01-01,New year,50
1182,2017-01-06,Epiphany,50
1183,2017-04-17,Easter Monday,50
1184,2017-04-25,Liberation Day,50
1185,2017-05-01,International Workers' Day,50
1186,2017-06-02,Republic Day,50
1187,2017-08-15,Assumption of Mary to Heaven,50
1188,2017-11-01,All Saints Day,50
1189,2017-12-08,Immaculate Conception,50
1190,2017-12-25,Christmas Day,50
1191,2017-12-26,St Stephen's Day,50
1192,2015-01-01,New year,50
1193,2015-01-06,Epiphany,50
1194,2015-04-06,Easter Monday,50
1195,2015-04-25,Liberation Day,50
1196,2015-05-01,International Workers' Day,50
1197,2015-06-02,Republic Day,50
1198,2015-08-15,Assumption of Mary to Heaven,50
1199,2015-11-01,All Saints Day,50
1200,2015-12-08,Immaculate Conception,50
1201,2015-12-25,Christmas Day,50
1202,2015-12-26,St Stephen's Day,50
1203,2016-01-01,New year,51
1204,2016-01-06,Epiphany,51
1205,2016-03-28,Easter Monday,51
1206,2016-04-25,Liberation Day,51
1207,2016-05-01,International Workers' Day,51
1208,2016-06-02,Republic Day,51
1209,2016-08-15,Assumption of Mary to Heaven,51
1210,2016-11-01,All Saints Day,51
1211,2016-12-08,Immaculate Conception,51
1212,2016-12-25,Christmas Day,51
1213,2016-12-26,St Stephen's Day,51
1214,2017-01-01,New year,51
1215,2017-01-06,Epiphany,51
1216,2017-04-17,Easter Monday,51
1217,2017-04-25,Liberation Day,51
1218,2017-05-01,International Workers' Day,51
1219,2017-06-02,Republic Day,51
1220,2017-08-15,Assumption of Mary to Heaven,51
1221,2017-11-01,All Saints Day,51
1222,2017-12-08,Immaculate Conception,51
1223,2017-12-25,Christmas Day,51
1224,2017-12-26,St Stephen's Day,51
1225,2015-01-01,New year,51
1226,2015-01-06,Epiphany,51
1227,2015-04-06,Easter Monday,51
1228,2015-04-25,Liberation Day,51
1229,2015-05-01,International Workers' Day,51
1230,2015-06-02,Republic Day,51
1231,2015-08-15,Assumption of Mary to Heaven,51
1232,2015-11-01,All Saints Day,51
1233,2015-12-08,Immaculate Conception,51
1234,2015-12-25,Christmas Day,51
1235,2015-12-26,St Stephen's Day,51
1236,2016-01-01,New year,52
1237,2016-01-06,Epiphany,52
1238,2016-03-28,Easter Monday,52
1239,2016-04-25,Liberation Day,52
1240,2016-05-01,International Workers' Day,52
1241,2016-06-02,Republic Day,52
1242,2016-08-15,Assumption of Mary to Heaven,52
1243,2016-11-01,All Saints Day,52
1244,2016-12-08,Immaculate Conception,52
1245,2016-12-25,Christmas Day,52
1246,2016-12-26,St Stephen's Day,52
1247,2017-01-01,New year,52
1248,2017-01-06,Epiphany,52
1249,2017-04-17,Easter Monday,52
1250,2017-04-25,Liberation Day,52
1251,2017-05-01,International Workers' Day,52
1252,2017-06-02,Republic Day,52
1253,2017-08-15,Assumption of Mary to Heaven,52
1254,2017-11-01,All Saints Day,52
1255,2017-12-08,Immaculate Conception,52
1256,2017-12-25,Christmas Day,52
1257,2017-12-26,St Stephen's Day,52
1258,2016-01-01,New year,53
1259,2016-01-06,Epiphany,53
1260,2016-03-28,Easter Monday,53
1261,2016-04-25,Liberation Day,53
1262,2016-05-01,International Workers' Day,53
1263,2016-06-02,Republic Day,53
1264,2016-08-15,Assumption of Mary to Heaven,53
1265,2016-11-01,All Saints Day,53
1266,2016-12-08,Immaculate Conception,53
1267,2016-12-25,Christmas Day,53
1268,2016-12-26,St Stephen's Day,53
1269,2017-01-01,New year,53
1270,2017-01-06,Epiphany,53
1271,2017-04-17,Easter Monday,53
1272,2017-04-25,Liberation Day,53
1273,2017-05-01,International Workers' Day,53
1274,2017-06-02,Republic Day,53
1275,2017-08-15,Assumption of Mary to Heaven,53
1276,2017-11-01,All Saints Day,53
1277,2017-12-08,Immaculate Conception,53
1278,2017-12-25,Christmas Day,53
